yyyy, mm, dd, hour, min, seg, altura, periodo, direcao
2015, 1, 15, 3, 0, 0, 1.2, 7.5, 120.29
2015, 1, 15, 6, 0, 0, 1.29, 7.5, 114.29
2015, 1, 15, 9, 0, 0, 1.1, 7.5, 67.29
2015, 1, 15, 12, 0, 0, 1.15, 6.7, 135.29
2015, 1, 15, 15, 0, 0, 1.23, 7.5, 105.29
2015, 1, 15, 18, 0, 0, 1.06, 7.5, 114.29
2015, 1, 16, 3, 0, 0, 1.06, 7.5, 102.29
2015, 1, 16, 6, 0, 0, 0.95, 7.5, 106.29
2015, 1, 16, 9, 0, 0, 1.04, 7.5, 90.29
2015, 1, 16, 12, 0, 0, 1.04, 7.5, 115.29
2015, 1, 16, 15, 0, 0, 1.01, 7.5, 83.29
2015, 1, 16, 18, 0, 0, 0.91, 7.5, 87.29
2015, 1, 17, 3, 0, 0, 0.85, 7.5, 86.29
2015, 1, 17, 6, 0, 0, 0.87, 6.7, 124.29
2015, 1, 17, 9, 0, 0, 0.91, 7.5, 105.29
2015, 1, 17, 12, 0, 0, 0.86, 6.7, 122.29
2015, 1, 17, 15, 0, 0, 0.98, 7.5, 124.29
2015, 1, 17, 18, 0, 0, 1.22, 7.5, 99.29
2015, 1, 18, 3, 0, 0, 1.18, 7.5, 110.29
2015, 1, 18, 6, 0, 0, 1.4, 6.7, 127.29
2015, 1, 18, 9, 0, 0, 1.32, 6.1, 122.29
2015, 1, 18, 12, 0, 0, 1.26, 7.5, 114.29
2015, 1, 18, 15, 0, 0, 1.11, 6.1, 108.29
2015, 1, 18, 18, 0, 0, 1.14, 7.5, 83.29
2015, 1, 19, 3, 0, 0, 1.11, 7.5, 120.29
2015, 1, 19, 6, 0, 0, 1.07, 7.5, 112.29
2015, 1, 19, 9, 0, 0, 0.98, 7.5, 105.29
2015, 1, 19, 12, 0, 0, 1.09, 7.5, 80.29
2015, 1, 19, 15, 0, 0, 0.95, 7.5, 80.29
2015, 1, 19, 18, 0, 0, 0.91, 6.7, 83.29
2015, 1, 20, 3, 0, 0, 0.87, 6.7, 72.29
2015, 1, 20, 6, 0, 0, 0.76, 6.7, 101.29
2015, 1, 20, 9, 0, 0, 0.78, 6.7, 107.29
2015, 1, 20, 12, 0, 0, 0.88, 7.5, 93.29
2015, 1, 20, 15, 0, 0, 0.92, 6.1, 115.29
2015, 1, 20, 18, 0, 0, 0.89, 6.7, 97.29
2015, 1, 21, 3, 0, 0, 0.82, 7.5, 114.29
2015, 1, 21, 6, 0, 0, 0.92, 6.7, 107.29
2015, 1, 21, 9, 0, 0, 0.94, 6.7, 110.29
2015, 1, 21, 12, 0, 0, 0.92, 6.1, 111.29
2015, 1, 21, 15, 0, 0, 0.86, 6.1, 124.29
2015, 1, 21, 18, 0, 0, 1.29, 6.7, 87.29
2015, 1, 22, 3, 0, 0, 1.28, 7.5, 101.29
2015, 1, 22, 6, 0, 0, 1.36, 6.1, 83.29
2015, 1, 22, 9, 0, 0, 1.39, 6.1, 103.29
2015, 1, 22, 12, 0, 0, 1.37, 6.7, 113.29
2015, 1, 22, 15, 0, 0, 1.33, 6.7, 81.29
2015, 1, 22, 18, 0, 0, 1.3, 6.7, 73.29
2015, 1, 23, 3, 0, 0, 1.37, 6.7, 106.29
2015, 1, 23, 6, 0, 0, 1.3, 6.1, 66.29
2015, 1, 23, 9, 0, 0, 1.28, 6.7, 72.29
2015, 1, 23, 12, 0, 0, 1.14, 6.7, 79.29
2015, 1, 23, 15, 0, 0, 1.01, 6.1, 73.29
2015, 1, 23, 18, 0, 0, 0.99, 6.7, 73.29
2015, 1, 24, 3, 0, 0, 1.31, 6.1, 89.29
2015, 1, 24, 6, 0, 0, 1.17, 6.7, 85.29
2015, 1, 24, 9, 0, 0, 1.01, 5.6, 112.29
2015, 1, 24, 12, 0, 0, 1.09, 5.6, 75.29
2015, 1, 24, 15, 0, 0, 1.2, 6.7, 80.29
2015, 1, 24, 18, 0, 0, 1.11, 6.1, 77.29
2015, 1, 25, 3, 0, 0, 1.34, 6.1, 68.29
2015, 1, 25, 6, 0, 0, 1.2, 6.7, 79.29
2015, 1, 25, 9, 0, 0, 1.15, 6.1, 106.29
2015, 1, 25, 12, 0, 0, 1.04, 6.7, 94.29
2015, 1, 25, 15, 0, 0, 1.14, 7.5, 78.29
2015, 2, 12, 3, 0, 0, 0.97, 6.7, 114.0
2015, 2, 12, 6, 0, 0, 1.03, 6.7, 108.0
2015, 2, 12, 9, 0, 0, 1.0, 6.7, 79.0
2015, 2, 12, 12, 0, 0, 1.15, 7.5, 85.0
2015, 2, 12, 15, 0, 0, 1.17, 7.5, 111.0
2015, 2, 13, 3, 0, 0, 1.29, 7.5, 104.0
2015, 2, 13, 6, 0, 0, 1.23, 6.7, 110.0
2015, 2, 13, 9, 0, 0, 1.29, 8.5, 167.0
2015, 2, 13, 12, 0, 0, 1.17, 7.5, 87.0
